device_id,model,platform
5e4e62a2b1da6d3f6dfd847ac73207e2,"iPhone9,4",mobile
19dd2401e86110d08dbbc407f2b01378,"iPhone10,6",mobile
5fd7b134be2214d10a8072dff5ae1b8a,"iPhone11,8",mobile
3c1e638f61e744e413221b67060645fd,"iPhone10,2",mobile
130ed40b41731bcd93371608f9d3a7c3,OPPO CPH2043,mobile
8d0b7584b8f7d292ea33ddabacf65e03,"iPhone9,2",mobile
2f2cc03bc1225d845c552f229551f6a1,"iPhone10,3",mobile
632d2ccecf44aa22795814eb182deba7,Samsung SM-G920S,mobile
6a36f35291cc1ee04e086af00e374db9,"iPhone10,2",mobile
382be61e671feffdfa48814548d77153,"iPhone11,6",mobile
59bb8d3811bfa8fe04f262f6a56a7dfc,Samsung SM-N950F,mobile
9d63e71066f0d891ae6c9a2c64dc5443,Samsung SM-G988U1,mobile
7024bf291ac271a40120c7a1088674e2,"iPhone10,3",mobile
2c9d18911c10502e18939e611e88fa16,"iPhone10,5",mobile
6bd909b09a0008e250c1765727165e48,Sony H9493,mobile
5279f33f9346f078576a5f8eb872a461,Samsung SM-A600G,mobile
74dfe5b81f279c7f219d9b01db9f2741,"iPhone13,4",mobile
942236b00a9deab68958d3c5b2cb3187,Xiaomi Redmi Note 9S,mobile
509baa5b26b167ec80b9ee2580a33b3f,"iPhone10,5",mobile
08a4c68bba5e49c032cea3c7e6a73507,Samsung SM-A705F,mobile
f2d45eb0beafe848ecdb9afd30ef3d77,Xiaomi MI 8 SE,mobile
b85d49975589d0d949d8a7dd476c6c86,"iPhone10,3",mobile
74490d8d822a562f26a1d0974f49c9e6,"iPhone13,4",mobile
eed15a51a4f757628e99c9eccb240645,"iPhone12,1",mobile
331eb384ef11ac5652ede856e114c80e,LGE LM-V500N,mobile
94459af819cc9ac3acf454b09a33298d,"iPhone10,2",mobile
3a4516ef751510e3e56f7a079053a7dc,"iPhone10,2",mobile
371747c4307bb8c0d884d5ca7b7aacdf,"iPhone12,5",mobile
945f047e37b30f63d321341cc13e9fb7,"iPhone7,2",mobile
3c8d5284c11719cc7b30ae18e9cedc90,Xiaomi hm note 1s,mobile
1bf3687a860851a920d3f98b269cd532,Oppo r7plus,mobile
16e7f01911e775ad2c822b59651de65f,Samsung SM-G950U,mobile
4d5b9d222b34ca0aec692eeb934dd361,"iPhone8,1",mobile
4b584497c0aef09eced2f8f19655b8a4,Samsung SM-N970F,mobile
b602e4c94f8300eb7df5130a0e1aa615,Samsung SM-A920F,mobile
ed079aa39f5dceecf03f53df618993c2,"iPhone11,6",mobile
2b1a3a1cd25152247da1a426ed124574,"iPhone10,6",mobile
bcb6bf04217459efb33b0c23c2c3b0e2,"iPhone10,5",mobile
8c338bc331693989913ecb59fdcfe725,Samsung SM-N975F,mobile
804bd3b4b754d435a5dff8938d15fd59,Sony J9110,mobile
edf27ac4bacd982a5df1b5bac3207d63,"iPhone12,5",mobile
4802bf6d91445165e3c4b6542ddf82bd,"iPhone8,1",mobile
5cce5deeea2c016e3407018d71dd891c,Samsung SM-G996B,mobile
6af77e6373773542fd729db94843f11f,"iPhone11,6",mobile
b545486ed0c0ec79f0f8342a661b0430,Xiaomi MI 5X,mobile
764309aa228902aebce43219c5b82b59,Xiaomi MI 8,mobile
34c5d3d16344250fc20a24672f901f40,Samsung SM-N950U,mobile
35249fdf07a79077b7d7236452b5f119,"iPhone10,2",mobile
a35a4a9e28860ee9775433834b6d67c1,"iPhone12,5",mobile
29a9221495dc7c69d417d6e3b1c4483b,OPPO CPH1613,mobile
413d36e33ad72e2cf5deefc398798170,"iPhone13,4",mobile
62285a1ee590c9cb050211083ca8b694,OPPO CPH1969,mobile
82487f17cd6ef667aa77b30487a08bae,"iPhone9,4",mobile
32b77452c674557cd0060d5fe3534dce,"iPhone9,4",mobile
cde498ce51016fbbad4c94472ece9747,"iPhone11,6",mobile
de3ca650b6a47fd1c718bf36d5a2b0dc,Samsung SM-J730G,mobile
de19429737bfaeb6a82aee9f78d18d45,"iPhone8,2",mobile
dc04d000f2efce7b220012f61d5e2ea3,"iPhone10,2",mobile
af40af5a29f9bab0c7e6d732be799ea5,BlackBerry BBE100-4,mobile
3fbb5fd3408da62af287c3df28c30f35,"iPhone10,3",mobile
76b2f13ec980671a179f16d3a26c8ef9,"iPhone10,6",mobile
8ed6801f9e35050b6b22fe900febe393,Samsung SM-A515F,mobile
e8beb7037e2ba37ea0be3cf6e97cac7e,devicemodel,mobile
5a191e0fc265f6c813f35460c1b6368c,devicemodel,mobile
c3809b011d42ff6cd84f129f518db941,devicemodel,mobile
519bb88541fa760ccf482975c198a995,devicemodel,mobile
dcacf1b512d587fcce9941e688c48de3,"iPhone11,6",mobile
3a9370d30a7a6d34634f1158fad4bf90,"iPhone8,1",mobile
5026ca7b6cb974b0fb5b63110e8defee,Samsung SM-A750GN,mobile
311558452e7c399fcf809be3e6b4414a,HUAWEI ANE-LX2,mobile
b55f0ca0ba7f2a891c4a00f5cfc371c5,"iPhone8,2",mobile
e4202197361fcd1fa3067dbb21eb6a3c,"iPhone10,3",mobile
e711a19a2813dec9da2f738b4661df18,"iPhone12,5",mobile
26a349efb965d534a725e9e4f231b83f,"iPhone10,6",mobile
c589ced53c8551319f927296ef8548d9,"iPhone9,2",mobile
7b12fdff137b540fec87ad25296404a0,Sony F5122,mobile
0aa9da41fab988cfdebe4626b0492663,OPPO CPH1819,mobile
e78a13ab3f8dbaa20847bb8b1d4026f4,"iPhone10,3",mobile
6849a2e92b50cd1c416fd39e4c465e7f,Samsung SM-G975F,mobile
ae75970298db20eb482b28b318cfa359,"iPhone12,5",mobile
362e05fe8daec76367bbea06c5e727c5,Oppo oppo r9 plustm a,mobile
6af0cd968e716ee1a2cb9fc587bfbf32,Samsung SM-N950U,mobile
db4bc6fbc5a4930fee464b624c5650e3,Asus ASUS_A007,mobile
69d17492a5032c1287af6ba389cf0012,"iPhone9,3",mobile
d5c73f3c2d76a2adf83ac2f66aa07920,"iPhone8,2",mobile
f88e8df93334bf4d4090c5bace3ceeed,Samsung SM-N950F,mobile
85e797eaa63c78d3b34ec8d5b9554ae8,Samsung SM-A500H,mobile
79ef213ae31cba9fc789c0f24a8009df,"iPhone8,1",mobile
c275562d72a4d1ec2af385a32cd26c6c,"iPhone11,2",mobile
b913f48675f04f5310d4afc46d3bf21f,Vsmart Active 1+,mobile
7545196a0386dac97477bcd54f2b9c39,"iPhone10,5",mobile
381b59fc42bacffebd677369a3387ee4,"iPhone9,2",mobile
eb4cbe9866b13b6cca492ff1aa83c9a7,"iPhone8,1",mobile
dc954122734ca270cb241811385e3eef,"iPhone10,2",mobile
4628e5953d98053c927e64df8fa229fd,"iPhone10,6",mobile
ef74770795922934df6015bd316cdd02,"iPhone8,2",mobile
abfd17a1abbed3972b3d137fd423a0a5,"iPhone11,6",mobile
0cbac1650fa5c5fcb57eb5de0fe96f89,"iPhone9,3",mobile
0653da3fdd85e0f794d4c41aca9e76b0,Samsung SM-A600G,mobile
5da7e5a37de347dcb9fa0b84c94814e0,"iPhone7,2",mobile
49b2b8bbfab5e31a630d39fba7d576b1,"iPhone7,1",mobile
d15509ffa2ef352b19e9ca07bc4827e7,"iPhone8,1",mobile
07029f0013c40c1c4e1591e9616db9d2,"iPhone9,4",mobile
ff88cb9528dc209857e39b3fdb214728,OPPO CPH1825,mobile
a347146cd4eb8717a9bb315bca139ba8,"iPhone9,3",mobile
3e36cdcf00f2988f060b12c01f4727e1,"iPhone7,1",mobile
23464729ee912c30e0f4757f70930b78,"iPhone9,4",mobile
99ae6de998e2ac369b90fce71297211d,"iPhone9,4",mobile
fc78a86c6887d2d8d9b4cb8d9d7a5175,"iPhone11,6",mobile
8637055e878d6f6748dcff2c17602971,"iPhone11,2",mobile
5e829911505a69b05ed2a3020ec8ca01,HUAWEI LYA-L29,mobile
3c029d99c7daad42a585b3d26484761d,Samsung SM-G920P,mobile
ade51328417374435cb4f49cef75cbc2,Mobiistar PRIME X MAX 2018,mobile
817c05ba0dcd97d0bc1448e9d2be8f7b,OPPO CPH1827,mobile
15f57d827885697a3e5c559f9532b3a4,"iPhone7,1",mobile
f4763360aa12816b22fd9a76f1fee15f,OPPO CPH1613,mobile
b1e2a007a734ce489f0d470354b4de5e,"iPhone10,3",mobile
56e3faf6503581e3390a718973a51835,Oppo oppo r9s,mobile
0c82535defb41cae8e8c71befa752545,"iPhone9,4",mobile
cbd7377aed4af9c040fa23dc4ae6d75d,Samsung SM-N950F,mobile
e808275027f61fce10e6ac32f771d6f9,"iPhone11,8",mobile
851e4c99351cb9db77d43ab7d45ee053,OPPO A37f,mobile
34b0e07073fb21da5a62f1f0dc99b2b4,"iPhone7,2",mobile
652a98ade0780c244ea1d087074f4c87,"iPhone8,2",mobile
ce031d25cc977ccfd0ac1e18cbed70b3,h5,website
5c1a13b0d6eafb3dd27e43410cf7221f,"iPhone9,3",mobile
53ffd369c0c5327046f6fb51de33f00b,devicemodel,mobile
50b6dc4d9ec55d88b8489d1bfcf82519,"iPhone8,2",mobile
4c1bc4a16ad9aa3a731d84d65c0d6e3e,"iPhone11,6",mobile
72b046bb8076be3ef941c99d1bf47c63,"iPhone9,4",mobile
2801c1ec9f10f66d6b232d87a14110df,"iPhone10,5",mobile
5462ad7355213da04388b31f86ad5b1f,"iPhone12,1",mobile
422ceeb74bc6963a4cc899c13d5e1870,Samsung SM-N970F,mobile
19d4c0450502d94558aecabeb65df310,Samsung SM-N950U1,mobile
0657609ef1943f55403461ceb8167985,"iPhone7,2",mobile
f1e6ccfbd92c9cebf56631c0ca8b7b50,"iPhone10,6",mobile
207dbda39fe6c2c0c7f3f7fa398b813b,HMD Global Nokia 8.1,mobile
6cbaf7e6cafc9a67148e2bbf5a297039,"iPhone8,2",mobile
b1331a21176333284a1d376fff125fe9,OPPO 1201,mobile
5b524ff21dc34bd8c58472faee8e8640,Samsung SM-G950N,mobile
1fc7c2f5dc68763b17bde8923cde392d,"iPhone10,3",mobile
f3ac9e0700d2f768c4d002898dd1ef40,"iPhone11,6",mobile
0a93c56ea3aec8abfc66a0ce4e4555ca,"iPhone9,2",mobile
47f14ae56faf93e167207b07788a72cb,"iPhone8,2",mobile
de30beab17660cf09a1e4af3e3931626,OPPO CPH1825,mobile
0de4304c98a23d0276d524698118b8cb,Samsung SM-G610F,mobile
7ea299c5b9ffc2c51d6b967e3f7d3767,"iPhone9,4",mobile
ecf944a1c992d7585354745b2a9f2b7f,OPPO CPH1821,mobile
59bb34c12f90b1571c44384b9fa0ced7,"iPad7,5",mobile
7522563323f00e97e0e2894b04fe3ecb,"iPhone11,6",mobile
2db67d8692f0c081c1b5cddf3cb22560,Sony G3416,mobile
b14476c807912104453df02c3a3ecc59,Samsung SM-N960F,mobile
0ae4f40eebe3e5a9f92eaaf6a151a9fb,"iPhone8,1",mobile
d60139761705ce307c488ecc8df5b32e,"iPhone11,8",mobile
a8a20cd352b20c873a5d5e08a4cae6fb,"iPhone12,1",mobile
fc912a4164b325b92eded48c8b9a3bcc,"iPhone12,1",mobile
2e9207e5a95f2b35e1108f7b26c527a9,devicemodel,mobile
af688f4a4ced9190e064a2c92485024d,Samsung SM-J700H,mobile
7a985ef63e381d6c3a634c116d79c700,"iPhone9,4",mobile
10f7a6ca922c2adf9c57ad1314cf5d22,"iPhone11,6",mobile
6e6bdab50b49dc38fb65237a1fd707ea,Samsung SM-N935S,mobile
cb3df35b1aeb082ab7dbc298a151d589,"iPhone11,6",mobile
04332604bd2178c561bab3bec9749b5c,"iPhone8,2",mobile
d8c2696aaf00d6109578b58345aeef56,"iPhone9,4",mobile
d8690443a4573629bf601236b9b63a32,"iPhone9,3",mobile
38b3edb2dbf7ae55f2d906799fe4a114,Google Pixel 2,mobile
a393f4bb1c83ee851db29643ad8aaa52,"iPhone10,6",mobile
bb369353139917963ed1889bc7a8c08b,OPPO CPH1729,mobile
dcca1561367154726029487217890cf0,"iPhone10,5",mobile
b79e7b802a1e57e6f20452d98d2915c3,"iPhone10,5",mobile
59952209486cd278537314219f1cdfb5,"iPhone10,3",mobile
ded051ac3bb81163bec5db2c35cadfc5,"iPhone10,2",mobile
6c103e59a557b01d0167929ea4720052,"iPhone10,6",mobile
d844d0f72609ca8f5937ff85fb07786e,"iPhone9,4",mobile
3dc6cfde7ba6f06b02de236f326ee4aa,"iPhone9,4",mobile
16f32ad70fa0191e3f20200b5b3baea6,"iPhone12,5",mobile
47cd8d49ce37e06db2dd07426ab5fb26,"iPhone12,1",mobile
eddcfc4562602c61bdacfe1ed8587e90,h5,website
83a1daed6c0630c6c61bbfd3385250d5,"iPhone10,5",mobile
bfe0f5db7e646fd2c0142384e9e9ae8c,"iPhone10,3",mobile
1ac83e974091da9c7028b963bcba1b8f,Google Pixel 2 XL,mobile
592ffaf32d141c2f50088d085b1ca64a,devicemodel,mobile
4bdef746c9217e956e2641b951a01a8c,devicemodel,mobile
1b180ad85a9168e88a45c54286685ae3,devicemodel,mobile
c64a6104096f741e4ab14d4ff323d794,"iPhone11,2",mobile
9ab49d7d38c9ca8a3ab4c2e8e4d1c2c8,"iPhone12,3",mobile
c8423dc01fe2716e43494ba44601d132,Vsmart Live,mobile
80fce9e858d7150dc4fd8bce63259244,OPPO CPH1723,mobile
31a0185703d3436529e3e16cc6aef525,"iPhone7,2",mobile
8882b101cbed2100ef0384081ba5a95e,Samsung SM-G610F,mobile
598bd4e78db1f8ed7a3f41fc7fa58a46,"iPhone8,1",mobile
8731bc8cbbe4d50ee2b50e734ca2be31,"iPhone10,5",mobile
17f30351a06c6bc1308139f1d40f40d1,"iPhone12,5",mobile
3f23c6368a7f7350793745a913ac7353,"iPhone11,6",mobile
021faa372a5ec2a248758bd9789ed3c1,"iPhone10,5",mobile
5af72ba41bd255ef8db09ef0fe11dfae,Samsung SM-G975F,mobile
3e4d4d354ab2594922b4feeff3a64dbc,Samsung SM-A750GN,mobile
f7294c365d1a72b67bd6e15a615f3f6e,Samsung SM-G935F,mobile
fa6c410225215074d5d88bd9e5b04bf0,"iPhone7,2",mobile
13b79dfa19d45266eb8a3b1205ceb757,"iPhone9,4",mobile
ddf88a5a45f110b1468665756318442f,"iPhone12,1",mobile
40267d989877197a1f14880347084771,Samsung SM-A750GN,mobile
8f78d343d978cb79d7f7bb963a328657,Samsung SM-N950F,mobile
ab405f6aa3b47b87c0b96eead28d5c11,"iPhone9,4",mobile
85698c51d341369d5e28959787db9f59,Samsung SM-N975F,mobile
beb69a29f48ba3a8851b9725247f40a3,Xiaomi Redmi 5 Plus,mobile
b24887a37ec42bea933370fdf8d2954a,"iPhone10,2",mobile
c067ce85c06068bce5d1a1b38d4d6283,Samsung SM-N950U,mobile
8ca682d9c1cca8e6152db2e9684c45ee,"iPhone11,6",mobile
30c4f207e660edc8780e73dc05b389cf,Xiaomi Redmi Note 4,mobile
5ab1299268133ecbde324ed8a03aa49c,"iPhone9,4",mobile
4ac800ce392d996d82628a2cbcdc8088,"iPhone10,3",mobile
cd45ddffefb064a39a5dbe3549f84695,"iPhone9,4",mobile
c3cc7c5a904115db77265153dfbe16ad,"iPhone11,6",mobile
45434db4be4be26d7c76ff5cae3eb783,Oppo oppo a33m,mobile
bf5b3124cb6c7a6553b3badea35b741e,"iPhone9,2",mobile
1b15b5c01edb3a8356debf6bc554acb6,"iPhone9,3",mobile
f7f66952b5950daf7d996ef7c24b99a5,"iPhone7,2",mobile
3f47dd494b6e249996d0df40ffe1a993,"iPhone8,1",mobile
d1f6cbcb08405b148ab9bf158138a394,HMD Global Nokia 7 plus,mobile
0eea9b7eaad512e4965f958ae78821ae,Xiaomi Redmi 5 Plus,mobile
92b4b21c125df505e281973d826c1338,"iPhone8,4",mobile
ba60720f943a3b1bbad84464f7748db7,"iPhone10,5",mobile
4efe3b1a081fe11652c7dc0323010468,"iPhone8,1",mobile
b8030590c047baba45ad154078728ed9,"iPhone11,6",mobile
ea2374fa8040f586982395e4833f708f,Samsung SM-N960F,mobile
31344e77d69c61762cf1a267595bb082,Asus ASUS_X00QD,mobile
f1f20bed875fa210f7a9afad83db3fa0,Samsung SM-G955F,mobile
9c387ae8eff4643c910cd18eca45cd62,HTC HTC 10 evo,mobile
12c6122627112d91442066b70241b3ab,"iPhone9,2",mobile
27ab584ea984b82ab5bf382d8d51316c,Samsung SM-G955N,mobile
9e084f6ad8451acc5d80e186a272f968,Oppo a1601,mobile
ddb0ccd74ffff1cf818a14b709836dd0,HUAWEI YAL-L21,mobile
e5f2c0aba98fce1938a74b6250de5e1b,"iPhone9,3",mobile
96b76d0428512732a1d45d7ad79c251d,"iPhone8,2",mobile
cc2c57cfcc3f2e5afb8bc54fcb43769b,Samsung SM-G930V,mobile
6ba864132eeba7bc4f7ea330d2e7a7f6,Samsung SM-N935F,mobile
f25044d1dfa34940018db39cbb50fc29,"iPhone9,2",mobile
d2cb84c6d7a58977f96fb24b82b92de6,"iPhone11,8",mobile
2b043d0f28abbc13ae1882b3ab7d8a45,"iPhone6,2",mobile
a06422cef1357869c62b7539eca7d36d,Asus ASUS_X00QD,mobile
b9fa0af7e35a79b1bc2dd9d074b840ee,Blackshark AWM-A0,mobile
5ee19c730e18ec3caf38e60fd986ed8a,"iPhone10,3",mobile
db0f7efbf49070214983cff8cf226b30,HMD Global TA-1004,mobile
da4fae2104123a539358ad435adc72b5,"iPhone11,6",mobile
d4ebafd539b447e34d90674266c7039a,Samsung SM-A750GN,mobile
6604947e3b5e99f5fe860c06aa5c9ccd,Samsung SM-G570Y,mobile
b4c74d11496e78a60609aca85be8ab17,"iPhone9,2",mobile
99b8d9d7c6ac084256c240aec5d99019,"iPhone10,3",mobile
25c12aae80dba94133c5b8e9ec647c74,"iPhone10,6",mobile
a5d660e530078bb383077f554f24653b,"iPhone8,2",mobile
281fc308f58b00d3a7b6cec60fbb88c5,"iPhone10,6",mobile
f4b0923d531ad6b4c207120429284199,"iPhone9,2",mobile
557320a472c9e1b5b692bab06fe6b9c8,"iPhone8,2",mobile
ea86f76e61a627fefbe65237be5bb9e5,"iPhone10,6",mobile
ea9c2dfc22eeb2a99beed86d18931dec,"iPhone8,1",mobile
84cbbedbf3307775828c6320215cc6e4,"iPhone9,2",mobile
85799000ed1044c13f1498d71f5125e5,"iPhone11,2",mobile
eefd225ad4a98588ea3f46d4a928aacd,Samsung SM-N975F,mobile
1bb0112cf6727d6a1b92986ed39dfcb9,"iPhone10,5",mobile
c666eb87e43e6e942f50cf857ce90722,"iPhone12,5",mobile
d6261c64e6a82a2139fc1b9961df535f,"iPhone11,6",mobile
1d4c57c68d0d5a5f2c539a732e90fd61,"iPhone11,6",mobile
eb827b571a45bed63475ba4c0ba5c5a2,Samsung SM-G988B,mobile
89fadd7268486aea73c6cb7018ed424c,"iPhone9,1",mobile
861404e31e13047527cd7ca56368af1b,OPPO CPH1825,mobile
860f8ba3a862f3f2cbee6aaf4b773bda,h5,website
193107346a959216b5b25b38cea7b20f,"iPhone12,1",mobile
83229dc70fa17659a47013751aa91d81,"iPhone12,5",mobile
5bfca6d4f70cbf2cae1caffc6fe68cfd,"iPhone13,4",mobile
5d753bc51e6181f52e8237f98509d90a,"iPhone13,3",mobile
9d06a739728accc8262af177e96baa06,"iPhone7,1",mobile
5ce5f42bf26d1f204095dad787e1f22d,h5,website
5977419c7d4685f412cb94440a0a59a0,Samsung SM-N960F,mobile
f86b5fc06414bd8a76fcec856dfb90ba,"iPhone11,6",mobile
2850300a052daa1a60ae5f0f14d2aa94,Samsung SM-N950F,mobile
da0c0982fad2a2a3bf85d263296d61e3,"iPhone12,1",mobile
35164ee7fd0bff2e71b1b42b08a6223f,"iPhone11,6",mobile
6377eee3dd783694a390e7fb315c7dc5,"iPhone12,1",mobile
419ef0257dbc6f5ae7209e438393f1e2,"iPhone11,2",mobile
ba3dc5425c4ac76eda5b32c6e4bfb387,"iPhone13,4",mobile
6daf78f87b2311967dc0c6fea0758bf9,"iPhone11,2",mobile
cc97b4e8051106c314ecb8fb8b3ba695,"iPhone14,2",mobile
c93525bfd4507c6fc1bc02a6967f4597,"iPhone10,6",mobile
a3276680bab29d7ca0118f7406ea5dc2,Samsung SM-A705F,mobile
3639c7abb121d4bdcdb3775f74898795,Samsung SM-N975F,mobile
9cacbf042180c454c8b674a67fe54283,"iPhone11,2",mobile
7d49882a47e34b27b994863ce26c34b2,Samsung SM-G610F,mobile
508c0f79912e612937d5ef49179fdbae,"iPhone10,6",mobile
8a779e009089f24599e866a80c9698dd,"iPhone13,4",mobile
ceda4c9e2a4803fe135a31309480e0cf,"iPhone9,4",mobile
830816502c37050c52e57afc27dfcdc8,Samsung SM-A600G,mobile
e7c33c9f4e33a46ded74aedecc148911,Samsung SM-A750GN,mobile
26daa8c41442fc99914ebc537e802163,"iPhone11,2",mobile
8c777b8c14ccfb2d1f4284be4f8eef4c,"iPhone9,2",mobile
3dfa28fe20bfb9e68c2b186c03604d92,"iPhone10,5",mobile
87b20a276de82ca1aa8e996beb6d7ff5,"iPhone8,4",mobile
b72ffbb222dce428661e06d2d2e9a401,"iPhone10,6",mobile
ebfb21f1264c3d176a95783421f80da7,"iPhone11,6",mobile
679787faca923f6b06589d2e78055ada,Xiaomi Redmi Note 7,mobile
3809580eca977ada4946e732e07c4ad9,"iPhone9,4",mobile
313515c095b5275177993571744a61ba,Samsung SM-A505F,mobile
282deb6e2b5afb57c2ccf45d7ecd7c97,Samsung SM-G9350,mobile
c7cdf56bea7f7d545e076a3b91ede38b,Samsung SM-A920F,mobile
3d57a3e1077a405de9b7dd1cac8383aa,Xiaomi Redmi Note 7 Pro,mobile
612885fe585c7fe8ec54214aea9f683f,"iPhone7,2",mobile
ab5a21eb6314d3440c897668ccb493ec,"iPhone8,1",mobile
5a851917c0b532d20c3b2240b55fb93c,"iPhone10,2",mobile
cc4c011cf6121ea55210924cc3c016f4,"iPhone7,2",mobile
36d60c15d0b5e99c9ed0a2086fc06977,"iPhone10,6",mobile
f9c95f48d517b683fb1b4cb1ff958adf,OPPO CPH1917,mobile
9e4e21a388126cca4d163a94c6bd8556,"iPhone10,2",mobile
7b36cbe2ce2614fda390e94735d0c521,Samsung SM-G935F,mobile
32bfe4a391c829766ac9d862548ef101,"iPhone8,2",mobile
76168e162b8c00aaac21bfde29fbaeca,Samsung SM-G532G,mobile
8516c578575750eb69fb00f4d99e0d97,"iPhone7,2",mobile
a503b64535dcc44ca55e6b5cfa4508fe,"iPhone9,3",mobile
9aec23219fa5bf41bed3758e60208426,"iPhone10,6",mobile
229cf1d49a0d7d6eda1821917cf7f8a9,"iPhone8,2",mobile
67cc27544f419d7553d1323277a416ef,"iPhone10,3",mobile
273b1d907a3ab40c6bbf59eaf6b38506,"iPhone11,6",mobile
ad0999885437db04992df92f20afd6a0,"iPhone9,2",mobile
b9920cba4a34ad6546a3b468cfa0fbc6,"iPhone13,3",mobile
4a2ed1e75de7ed73f61ddf5584ed39a5,"iPhone9,3",mobile
092d84a402561335a95ffc3e49912ca2,Samsung SM-G920T,mobile
883832ab2c8737b655003249d293a61a,"iPhone9,4",mobile
2cebf566c2e774dab495482dfc06343d,Xiaomi Redmi 5 Plus,mobile
a6fcaa20de00dab6744a3f3a7266ef2a,"iPhone8,1",mobile
0d4e07cec924edfcd0578008eeaac51b,Samsung SM-N9600,mobile
93b2b61388af8f3a5e0f4dd04786c453,"iPhone11,6",mobile
258d623256fc103ad87f8840d057572c,"iPhone9,4",mobile
ef8843ef1875ebc42ab2bf970ee90be9,"iPhone11,6",mobile
c29671fb6c20ec4f444a7679409a3c3c,Samsung SM-N960F,mobile
cd4f6f25c324ba73e4c0849bada62e7b,"iPhone11,6",mobile
ffc2250bd5b1848c179c977e7784ada6,Samsung SM-A205F,mobile
4c542009695ecf48d93e63a460ffbfdd,"iPhone10,2",mobile
7594ab1618ff004214282d6f358509f0,OPPO CPH1853,mobile
bdba6394ac7ddfd88a838713533070d8,"iPhone8,2",mobile
e54d141b7e217de76bb3f9bdb02b3cbc,"iPhone9,2",mobile
55d261738565ef7644d4e7f386f1c238,"iPhone11,6",mobile
e406f7e7d47eb2a4637db5ea5d2ee0af,"iPhone12,1",mobile
8c12edcbeec6e64c83aa7920da50718b,Samsung SM-N950F,mobile
e4d177abcf11326d686e34aef4de7740,"iPhone10,3",mobile
68efe4dfa0c8dfa1658d2bde608eac52,Samsung SM-A705F,mobile
342b8ae494020f8879f012d42a4dd0c5,"iPhone12,5",mobile
81a761c0f95efaf6f8bde7e1e5e6bef2,"iPhone11,6",mobile
b6650fcfbbaa2ade0d5c4b2b411e2125,"iPhone7,1",mobile
886fd4087afb27bf5dedddbcf326f780,devicemodel,mobile
15c11f150ab052660f122b124d955cec,devicemodel,mobile
8acec04dc0e8e51a204667a2c6b91db4,devicemodel,mobile
f25b907e9645aaadfa48b1cc86ec28df,devicemodel,mobile
6a883775fcb53b8358315d5089cb7620,"iPhone11,6",mobile
e20c4d74354a4ae434356cfbe95bfc83,Samsung SM-G998B,mobile
2fc7957dc03df4fc03cd8fca9faa81d0,"iPhone11,6",mobile
3471a12ebe5c7907273209c52a2f1cd2,Samsung SM-G610F,mobile
f59a0d572c25b6a84b82f6bbcc412233,"iPhone9,3",mobile
04b627db843007f5e89b413960fd2879,"iPhone7,2",mobile
406002402345e5ae0184238b161bbcd2,"iPhone10,2",mobile
2f3d6b24a4ce7a9263efcb7defcecbdf,LGE LM-V409N,mobile
90356ecbf9b712097556d181f255d4e9,"iPhone11,2",mobile
f56b1988091e7025463212883cda866a,"iPhone10,6",mobile
64e5819ffd316ae30f955115aa16c65e,Samsung SM-A507FN,mobile
8660c7287c364ad8c8562f6176b88fe0,Xiaomi Redmi Note 4,mobile
386f552183473f09224be8de21bf7342,"iPhone10,6",mobile
591fd1cfdf9731453558de224b62f0bc,Xiaomi Redmi 5 Plus,mobile
6a607a16c15d2c259b263ad7c7c459c9,"iPhone10,2",mobile
d06a43c1118d864fede9af9041807524,"iPhone10,5",mobile
7598099d6286a36a172a62e7477227c6,"iPhone7,2",mobile
bb71a48f0c67fe28d3259ba2cbdcdbda,Samsung SM-G610F,mobile
1404ac762f0103a974e3f2d533d8242a,"iPhone7,2",mobile
a255ef6e3b8dd07a0f0ec92e31dad0ea,"iPhone11,2",mobile
7c48b77520fc51bd69dabcf7b5d9fe4d,"iPhone8,2",mobile
ca07e70a01c5773c2c86dd85bbfc32d1,"iPhone9,2",mobile
3e35cca031d8f38093e9cddb8b8a5c4b,Samsung SM-N950F,mobile
dd2a3a745f434adbefe10ed7bca48a47,Samsung SM-N935F,mobile
e3a788313f11b41a9812b70f89e0597b,Samsung SM-N950F,mobile
4c85b1a3a163a305f99347302025ef6a,"iPhone10,5",mobile
a0c2b203501cd08ae94a954a524d35f2,OPPO CPH1825,mobile
c8cf2ccc1783fd69b2b1082f82bca87b,"iPhone9,2",mobile
d05257ed641594ef4fee6b2dcfdd3e92,"iPhone8,1",mobile
451c611f4f8dc80b58e071cd695b7ab8,"iPhone11,8",mobile
f05e606d1f971b225ed3261b8885120c,"iPhone7,2",mobile
b49b04d3370f0bea711cc4ee6cf8de1b,Samsung SM-G955N,mobile
9c09e2fddbe13bcd59610ee80f15b6d0,"iPhone9,2",mobile
8861422a8483df47ca763228b594a877,"iPhone9,4",mobile
591fd1f802243ede9b71e3489b6afb5c,"iPhone9,1",mobile
501871a88b445c015942ccd1dad9184e,Samsung SM-G935U,mobile
e1ade1294802d2245deeda7880dcec18,"iPhone8,1",mobile
f8a445cd6bea1e29b10d713adfbe8444,Samsung SM-N960F,mobile
b35d92d4ec0ec22db5c8ce68cf9f5289,Samsung SM-A710F,mobile
076341ce244925f39ada4e2d40088eea,"iPhone10,3",mobile
4708601f2f42298a61137b0ccaa43d3f,OPPO CPH1723,mobile
